p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	peak
1962	5.83246272588946e-16	0.295016746651989	0.22	0.065	1.92393063511365e-14	12	chr14:45318139-45319075
1963	6.64015393131986e-16	0.284174870038662	0.122	0.025	2.18450211191353e-14	12	chr4:20041605-20042490
1964	6.72148791958701e-16	0.201592034410597	0.132	0.028	2.20994617511744e-14	12	chr19:6399314-6400172
1965	7.71756387028707e-16	0.223698922522446	0.298	0.103	2.51060086139403e-14	12	chr6:3201037-3201935
1966	7.95377651718203e-16	0.329436863610625	0.156	0.038	2.57533466446798e-14	12	chr7:81344799-81345684
1967	7.97816968370183e-16	0.238927509656812	0.224	0.068	2.58247753945861e-14	12	chr11:75653700-75654617
1968	8.02411238783317e-16	0.223509422011883	0.122	0.025	2.59431458431745e-14	12	chr17:56133659-56134380
1969	8.32015485099615e-16	0.24797939468579	0.112	0.022	2.67985482243185e-14	12	chr11:116615562-116616474
1970	9.43063518337571e-16	0.233888775964184	0.102	0.018	3.02083219532766e-14	12	chr5:31613627-31614521
1971	9.67105816561719e-16	0.240690918043171	0.288	0.098	3.09515799973495e-14	12	chr15:93274904-93275803
1972	1.00086267729124e-15	0.332616470123597	0.327	0.121	3.1989734385713e-14	12	chr5:32135296-32136106
1973	1.00098859030117e-15	0.213060286308061	0.351	0.131	3.1989734385713e-14	12	chr12:91589637-91590533
1974	1.03928154951974e-15	0.312008471559838	0.249	0.08	3.31847664772091e-14	12	chr1:71102622-71103445
1975	1.14500901878265e-15	0.209740797533885	0.229	0.07	3.65396175861331e-14	12	chr6:108660069-108660877
1976	1.18043115362234e-15	0.25341380232548	0.146	0.034	3.76049697840155e-14	12	chr19:4098822-4099646
1977	1.19175305613026e-15	0.32147627679305	0.249	0.08	3.7954729163633e-14	12	chr19:24961291-24962193
1978	1.21783787500247e-15	0.21779167027667	0.171	0.044	3.87743187450097e-14	12	chr17:27555129-27555870
1979	1.21854737870646e-15	0.32581297389207	0.239	0.076	3.87857534401785e-14	12	chr18:36744155-36745062
1980	1.25243890204159e-15	0.260837217350082	0.176	0.046	3.9807276420531e-14	12	chr15:51991365-51992210
1981	1.34701585589549e-15	0.279954429385465	0.176	0.046	4.26907232451184e-14	12	chr5:147429788-147430664
1982	1.37357073558062e-15	0.212958998106277	0.229	0.07	4.35198629481915e-14	12	chrX:73786498-73787374
1983	1.40162168013951e-15	0.234433646432773	0.283	0.096	4.43832164921294e-14	12	chr5:140505055-140505967
1984	1.40747450779822e-15	0.219678987957553	0.278	0.093	4.45430675919917e-14	12	chr17:25273390-25274277
1985	1.59399323535585e-15	0.244105933107058	0.137	0.031	5.02448272020497e-14	12	chr2:180455813-180456670
1986	1.74237655600354e-15	0.254912482939156	0.132	0.029	5.48381723041417e-14	12	chr4:150239721-150240606
1987	1.74855719733301e-15	0.224979473338369	0.161	0.04	5.50072541677625e-14	12	chr7:81212764-81213620
1988	1.77287866023039e-15	0.242269449478475	0.141	0.033	5.57248683485193e-14	12	chr3:88607140-88608030
1989	1.77670505177445e-15	0.227260491666133	0.137	0.031	5.58292873535587e-14	12	chr4:133055909-133056851
1990	1.77807369172455e-15	0.209442751460779	0.166	0.042	5.58564392437522e-14	12	chr5:88675727-88676450
1991	1.78619121466418e-15	0.300387774153876	0.356	0.139	5.60796160059468e-14	12	chr5:109556751-109557665
1992	1.78832284337983e-15	0.246791404939668	0.18	0.049	5.61306219820463e-14	12	chr14:54553933-54554849
1993	1.88977699910215e-15	0.223072140593932	0.112	0.022	5.92478003771185e-14	12	chr13:83571796-83572693
1994	1.97113859764113e-15	0.260590420201638	0.234	0.074	6.17287004737388e-14	12	chr2:156862581-156863489
1995	2.05865666320611e-15	0.241292624685025	0.317	0.115	6.43420295276413e-14	12	chr5:72913807-72914732
1996	2.16589902220989e-15	0.216054852141213	0.18	0.049	6.75983984932906e-14	12	chr13:32338242-32339136
1997	2.22732535789714e-15	0.229866071887858	0.22	0.067	6.94763592829775e-14	12	chr13:23738574-23739245
1998	2.60332810509011e-15	0.235667667615668	0.268	0.09	8.05692567005286e-14	12	chr5:31192703-31193622
1999	2.77569365417326e-15	0.207963880936433	0.117	0.024	8.5759870108273e-14	12	chr11:120630161-120631047
2000	2.80999609399939e-15	0.356432927432489	0.254	0.084	8.67954792394013e-14	12	chr6:108828109-108828979
2001	2.89008657782308e-15	0.348990100132365	0.19	0.054	8.91698033513791e-14	12	chr1:128591984-128592875
2002	2.94029550907774e-15	0.202148116491958	0.141	0.033	9.06683937998419e-14	12	chr7:43466236-43466980
2003	3.19304318397454e-15	0.228536751119855	0.161	0.041	9.80797612640215e-14	12	chr11:82870808-82871612
2004	3.23759244357651e-15	0.228751525551184	0.117	0.024	9.94205814927185e-14	12	chr10:120201234-120201933
2005	3.30332393001677e-15	0.2001741746235	0.346	0.13	1.01354730882663e-13	12	chr1:125435246-125436145
2006	3.33315856119084e-15	0.215863240411549	0.2	0.058	1.02213477063576e-13	12	chr8:122550992-122551871
2007	3.52919639627764e-15	0.205895646291934	0.127	0.028	1.07747553407922e-13	12	chr5:140749191-140750025
2008	3.73414479845219e-15	0.220229254631776	0.112	0.022	1.13816363332338e-13	12	chr18:54846481-54847361
2009	3.78940045047971e-15	0.221947576098209	0.259	0.086	1.15405226429011e-13	12	chr2:119547169-119547942
2010	3.85256862559477e-15	0.228883437140792	0.229	0.072	1.17103488346847e-13	12	chr1:171246788-171247682
2011	3.89137189111594e-15	0.283842106260256	0.21	0.063	1.18185608357259e-13	12	chr11:55097480-55098380
2012	3.92282200165551e-15	0.330746571170359	0.288	0.103	1.19075449423984e-13	12	chr9:110280871-110281771
2013	4.02976836963711e-15	0.235754488636274	0.317	0.115	1.21853987387036e-13	12	chr16:17221892-17222795
2014	4.18183592390035e-15	0.215453178111975	0.244	0.079	1.25799397359658e-13	12	chr9:123924524-123925336
2015	4.77812779220387e-15	0.233338507258963	0.166	0.043	1.42728839983903e-13	12	chr5:136244566-136245436
2016	4.86512900227137e-15	0.206721180353473	0.195	0.056	1.45249292324284e-13	12	chr9:122351311-122352211
2017	4.90520518253165e-15	0.209328040544936	0.195	0.056	1.46327385966532e-13	12	chr11:99023848-99024748
2018	5.04345290598657e-15	0.283542411564468	0.259	0.087	1.50370419351315e-13	12	chr11:118248270-118249175
2019	5.10960213131214e-15	0.205340668545409	0.146	0.035	1.52301638325969e-13	12	chr7:97081278-97082103
2020	5.31610350703352e-15	0.221020262392969	0.156	0.039	1.5828633849896e-13	12	chr15:76196358-76197029
2021	5.32069238770913e-15	0.234597640763801	0.21	0.063	1.58380373594129e-13	12	chr11:53769639-53770439
2022	5.67511795580464e-15	0.208765840959525	0.2	0.058	1.68477496128035e-13	12	chr9:20952408-20953284
2023	5.69063570191929e-15	0.21920908609234	0.254	0.084	1.6889288045833e-13	12	chr10:84576101-84577013
2024	5.88617995615645e-15	0.237258409243396	0.312	0.114	1.74509314324153e-13	12	chr4:126202307-126203188
2025	6.32128619631632e-15	0.266362145168545	0.107	0.021	1.86908479110792e-13	12	chr3:41408274-41409084
2026	6.34111075931861e-15	0.224694699599091	0.107	0.021	1.87444588621855e-13	12	chr5:124051836-124052719
2027	6.48905801553532e-15	0.245877573161269	0.156	0.039	1.91664404880951e-13	12	chr6:35539399-35540249
2028	6.67460919059784e-15	0.29608232301959	0.259	0.088	1.96829851152571e-13	12	chr3:22075981-22076826
2029	6.71132141726556e-15	0.263518764299661	0.195	0.057	1.97859764275779e-13	12	chr9:53705920-53706798
2030	6.91270968714853e-15	0.268233099452052	0.185	0.052	2.03515254969066e-13	12	chr6:38354080-38354940
2031	7.68136595427706e-15	0.200248364532118	0.156	0.039	2.25198690475724e-13	12	chr2:102943759-102944676
2032	8.25167593337363e-15	0.229160022580379	0.102	0.02	2.41471128959096e-13	12	chr4:117124316-117125193
2033	8.64157875319482e-15	0.241993438079075	0.205	0.061	2.5241390309101e-13	12	chr1:23382902-23383773
2034	8.86954490897948e-15	0.266076357461654	0.224	0.07	2.58731285917985e-13	12	chr8:119840141-119841047
2035	8.913185054877e-15	0.241647113344232	0.278	0.097	2.59935807463132e-13	12	chr8:121907252-121908152
2036	9.21649742141098e-15	0.315123730483534	0.171	0.046	2.68357157822846e-13	12	chr6:115994598-115995508
2037	9.27738523001946e-15	0.268984245966066	0.137	0.032	2.69988006603271e-13	12	chr11:69665785-69666700
2038	1.02090402799755e-14	0.201212044940745	0.22	0.068	2.94929902430617e-13	12	chrX:87237940-87238839
2039	1.02836044940145e-14	0.228294880257304	0.107	0.021	2.96851595384847e-13	12	chr7:101377617-101378504
2040	1.02953605215701e-14	0.231280162001582	0.132	0.03	2.97113476490974e-13	12	chr16:4474762-4475649
2041	1.16282291027267e-14	0.20116883700835	0.244	0.08	3.34098065496795e-13	12	chr6:146642124-146643010
2042	1.16349231776258e-14	0.214281589984932	0.122	0.027	3.34203658674807e-13	12	chr11:68431610-68432505
2043	1.20818990289528e-14	0.267339630488939	0.307	0.114	3.46503230104186e-13	12	chr3:88141827-88142747
2044	1.22497796515053e-14	0.238258301630062	0.263	0.09	3.5095428487593e-13	12	chr19:40723309-40724204
2045	1.2285588006682e-14	0.229299616625341	0.161	0.042	3.51707124154051e-13	12	chr10:82984901-82985792
2046	1.29224272809502e-14	0.20406715484643	0.107	0.021	3.66057182006917e-13	12	chr5:35728752-35729660
2047	1.31767998334651e-14	0.240546665586714	0.107	0.021	3.72025318021957e-13	12	chr18:34856002-34856849
2048	1.35226349401321e-14	0.218932627041356	0.234	0.075	3.81400319943296e-13	12	chr16:91597358-91598224
2049	1.4413671259159e-14	0.228040712798348	0.215	0.067	4.05704716349525e-13	12	chr3:51224341-51225214
2050	1.51861957531964e-14	0.296433118078295	0.268	0.094	4.26906406415973e-13	12	chr8:72318583-72319465
2051	1.57981853391066e-14	0.232286205850381	0.146	0.036	4.43547175144591e-13	12	chr10:127642551-127643328
2052	1.60116302659791e-14	0.209699372013417	0.254	0.085	4.49198050008789e-13	12	chr7:25658585-25659492
2053	1.6068804269843e-14	0.287542008514478	0.146	0.036	4.50687823431576e-13	12	chr9:107887782-107888590
2054	1.66464600442892e-14	0.247318789698732	0.332	0.126	4.65591982385789e-13	12	chr11:109425435-109426349
2055	1.76201870717388e-14	0.228208803462129	0.278	0.098	4.9146071287546e-13	12	chr11:51688394-51689298
2056	1.79163166560615e-14	0.242851052235943	0.483	0.216	4.99217216908125e-13	12	chr19:61266441-61267331
2057	1.80842028777771e-14	0.218226723590424	0.161	0.043	5.0376837221403e-13	12	chr16:91546462-91547399
2058	1.94662038026033e-14	0.264377015490367	0.161	0.042	5.40498409721492e-13	12	chr7:52017635-52018536
2059	2.13873095571421e-14	0.20328536898246	0.102	0.02	5.91318513962112e-13	12	chr13:52582850-52583656
2060	2.17034011675161e-14	0.225887404329108	0.132	0.031	5.99608589829681e-13	12	chr13:93771599-93772387
2061	2.21703575113584e-14	0.235038175951225	0.234	0.076	6.11593592718641e-13	12	chr7:127016821-127017664
2062	2.23974829073021e-14	0.208561294842095	0.117	0.025	6.16884502171619e-13	12	chr10:80538750-80539638
2063	2.27292333257258e-14	0.218839804645535	0.424	0.178	6.24986169115207e-13	12	chr11:69921056-69921984
2064	2.41601063580066e-14	0.229137586594983	0.176	0.049	6.63013449219237e-13	12	chr1:112457157-112458060
2065	2.44496332068419e-14	0.239087943875291	0.273	0.096	6.70294141876428e-13	12	chr13:51644756-51645640
2066	2.54000007592386e-14	0.214181147931988	0.137	0.033	6.96004030705444e-13	12	chr9:44084424-44085306
2067	2.59043044332998e-14	0.20231746872152	0.161	0.043	7.09471601603065e-13	12	chrX:160137900-160138730
2068	2.66231441603019e-14	0.279437316312621	0.176	0.05	7.2861852360393e-13	12	chr9:95511557-95512477
2069	2.72734196133907e-14	0.254539163763232	0.132	0.031	7.45493671965727e-13	12	chr11:117831964-117832872
2070	2.76398170849995e-14	0.221097020208458	0.229	0.074	7.54949585679915e-13	12	chr3:88335836-88336747
2071	2.90803457348921e-14	0.288594801110824	0.4	0.169	7.91367137141044e-13	12	chr4:16163356-16164268
2072	2.97349234427381e-14	0.222768920059073	0.298	0.109	8.06010095465581e-13	12	chr3:106721409-106722238
2073	3.15976379651751e-14	0.269690995662302	0.19	0.056	8.51083531790457e-13	12	chr18:62179561-62180476
2074	3.2163703117988e-14	0.243043719553067	0.21	0.065	8.66119782600492e-13	12	chr17:46032145-46032948
2075	3.40716712627533e-14	0.209203798507371	0.117	0.025	9.15272075661388e-13	12	chr7:24610866-24611616
2076	3.53776743555948e-14	0.209537785971288	0.146	0.037	9.48284427164022e-13	12	chr2:30827919-30828719
2077	3.68698052712305e-14	0.218910115111725	0.102	0.02	9.86131445503994e-13	12	chr7:100950237-100951152
2078	3.77946657757505e-14	0.21598935035364	0.166	0.045	1.00867475539366e-12	12	chr11:95258882-95259639
2079	3.98798031631695e-14	0.260066112683592	0.405	0.172	1.062019208461e-12	12	chr11:109611233-109612147
2080	4.22484852206155e-14	0.24694581062931	0.122	0.028	1.12212909294093e-12	12	chr4:93334552-93335169
2081	4.39685558049541e-14	0.211285569959891	0.234	0.077	1.16669487854167e-12	12	chr7:113369027-113369894
2082	4.40316269306566e-14	0.21014849368277	0.244	0.082	1.16808847258674e-12	12	chr4:116720440-116721316
2083	4.42092969706219e-14	0.213951227730773	0.132	0.031	1.17252079600833e-12	12	chr19:46003122-46003963
2084	4.47710552213047e-14	0.244424287944597	0.229	0.075	1.18689596002663e-12	12	chr5:124425409-124426285
2085	4.54516165398963e-14	0.286931499745017	0.215	0.068	1.20402735243267e-12	12	chr15:83464204-83465096
2086	5.13874834556047e-14	0.202398679713191	0.185	0.054	1.35575514322827e-12	12	chr17:34187070-34187955
2087	5.32044175858312e-14	0.236310769800597	0.298	0.109	1.40202062366205e-12	12	chr2:144010922-144011811
2088	5.38760671746275e-14	0.264077501780485	0.366	0.15	1.41870653292883e-12	12	chr19:53142098-53143017
2089	5.85862761177611e-14	0.259720358558565	0.259	0.09	1.54163929761457e-12	12	chr10:11491674-11492572
2090	6.07949737534216e-14	0.205066563308735	0.224	0.072	1.59899880718105e-12	12	chr8:117256154-117257056
2091	6.44230495713267e-14	0.206188245167722	0.224	0.072	1.69201064215767e-12	12	chr5:139791044-139791916
2092	6.5381939049176e-14	0.203207916829696	0.205	0.062	1.71678766569282e-12	12	chr6:49236067-49236966
2093	7.42327003572125e-14	0.251907070488375	0.205	0.064	1.94182009159842e-12	12	chr15:94543130-94544049
2094	7.58705419679455e-14	0.23065795233891	0.234	0.078	1.98278956739317e-12	12	chr6:82652391-82653284
2095	7.83241309551024e-14	0.281451612658381	0.234	0.079	2.04443478882503e-12	12	chr11:84179212-84180052
2096	7.83401748299122e-14	0.225847986179055	0.2	0.062	2.04443478882503e-12	12	chr11:22859394-22860274
2097	8.02036816047294e-14	0.20224376390646	0.166	0.046	2.09060234628876e-12	12	chr11:5541786-5542651
2098	8.32925450295391e-14	0.267235703435839	0.19	0.057	2.16703516155231e-12	12	chr13:49215630-49216474
2099	8.52585800030046e-14	0.219027166609522	0.244	0.083	2.21662296431954e-12	12	chr13:55211196-55212114
2100	8.97736240864898e-14	0.242283016737902	0.263	0.093	2.32908589342552e-12	12	chr9:51008687-51009555
2101	9.57969556553427e-14	0.20994519821306	0.234	0.078	2.47549261949426e-12	12	chr11:115627794-115628688
2102	9.68606003756315e-14	0.20405791863755	0.322	0.124	2.49947763249033e-12	12	chr7:118243318-118244221
2103	9.713184741243e-14	0.219781136759795	0.224	0.074	2.50530915752522e-12	12	chr2:93462100-93462977
2104	1.02678744563197e-13	0.215319077991906	0.254	0.088	2.63304263594617e-12	12	chr10:128337305-128338170
2105	1.06356802776693e-13	0.230535630935478	0.18	0.053	2.72357555812821e-12	12	chr9:108832135-108832982
2106	1.21509727990179e-13	0.231228176325271	0.166	0.046	3.08874659418985e-12	12	chr11:83440196-83441069
2107	1.22340716863718e-13	0.244930939997064	0.254	0.089	3.10844259328992e-12	12	chr14:32085146-32086028
2108	1.33851071942766e-13	0.20610274555808	0.4	0.17	3.38226779668569e-12	12	chr14:62760827-62761735
2109	1.44635861670237e-13	0.241366454237701	0.215	0.069	3.61191603755476e-12	12	chr3:108200195-108201125
2110	1.56041956776915e-13	0.208823606423672	0.156	0.042	3.88973491129809e-12	12	chr2:25271946-25272834
2111	1.65115039607402e-13	0.205264384583739	0.205	0.064	4.11035084993439e-12	12	chr6:83325634-83326524
2112	1.80924220935911e-13	0.211646859674144	0.302	0.114	4.470726346042e-12	12	chr6:117879148-117880066
2113	1.82389021184109e-13	0.213434873167141	0.229	0.077	4.50089429606429e-12	12	chr14:50944105-50945009
2114	1.85530929141245e-13	0.212327099860266	0.2	0.062	4.57231310078433e-12	12	chr3:147863092-147863996
2115	1.91492515015047e-13	0.239708965222712	0.117	0.027	4.71713304176919e-12	12	chr9:58274944-58275768
2116	1.93885216601277e-13	0.25070474476934	0.224	0.075	4.77501115315043e-12	12	chr7:132575885-132576676
2117	1.99102090013956e-13	0.202398576476825	0.102	0.021	4.90022202552579e-12	12	chrX:74372920-74373817
2118	2.02948015453309e-13	0.280548789004912	0.127	0.031	4.99265647882836e-12	12	chr10:128094349-128095238
2119	2.03235909067173e-13	0.21177914810686	0.141	0.036	4.99751773466532e-12	12	chr17:36042360-36043212
2120	2.05043742839433e-13	0.245838243025143	0.151	0.041	5.04085220154425e-12	12	chr17:6782423-6783268
2121	2.05481748050917e-13	0.207397700636565	0.249	0.087	5.05049865774438e-12	12	chr2:122028048-122028954
2122	2.12786081136376e-13	0.210103272836139	0.166	0.047	5.22191477278657e-12	12	chr9:119983395-119984230
2123	2.13526520267975e-13	0.217839851943192	0.161	0.045	5.23660309553072e-12	12	chr9:120576849-120577749
2124	2.17860716351714e-13	0.244586959218784	0.244	0.085	5.33344424641393e-12	12	chr10:23786804-23787710
2125	2.21567733082463e-13	0.225285125334975	0.244	0.085	5.41940184609542e-12	12	chr8:13677224-13678064
2126	2.32234852405648e-13	0.200495771043531	0.151	0.04	5.66529194928658e-12	12	chr12:105009634-105010494
2127	2.32784318792784e-13	0.252185649289915	0.176	0.052	5.67653965141312e-12	12	chr1:39576967-39577752
2128	2.39095409194171e-13	0.277670032847198	0.249	0.088	5.82110822168954e-12	12	chr16:4586322-4587232
2129	2.46200375075922e-13	0.240494476549028	0.122	0.029	5.9848748621058e-12	12	chr19:61140385-61141287
2130	2.46335632475633e-13	0.223065577478692	0.122	0.029	5.98684819362239e-12	12	chr5:105700380-105700878
2131	2.49488232374248e-13	0.250648013914801	0.224	0.075	6.05947691718438e-12	12	chr2:24934830-24935759
2132	2.54139422682095e-13	0.259949586067075	0.244	0.085	6.1602795071548e-12	12	chr7:4684640-4685555
2133	2.57085905047038e-13	0.267782557618877	0.132	0.033	6.22624829280731e-12	12	chr17:33919090-33919933
2134	2.60901708515245e-13	0.210078219486022	0.137	0.034	6.31589806205186e-12	12	chr7:126704298-126705123
2135	2.64644062808908e-13	0.282292795079964	0.234	0.08	6.40186553401933e-12	12	chr9:106821534-106822260
2136	2.71316637898873e-13	0.2267750225866	0.215	0.07	6.54797596802244e-12	12	chr5:92434771-92435644
2137	2.79814035977841e-13	0.239365992584937	0.4	0.169	6.74423105265728e-12	12	chr1:165460616-165461318
2138	2.88013194526308e-13	0.204402912873553	0.356	0.145	6.93883017924829e-12	12	chr1:175692370-175693275
2139	2.89299489967704e-13	0.213437481598634	0.283	0.105	6.96678734781266e-12	12	chr10:79681444-79682375
2140	2.99862128960714e-13	0.214382602932491	0.19	0.058	7.21644288311694e-12	12	chr17:71183058-71183956
2141	3.01625474954758e-13	0.292305423516126	0.102	0.021	7.24942356793673e-12	12	chr2:181679892-181680702
2142	3.31339237172243e-13	0.275956815810363	0.254	0.091	7.90181981315787e-12	12	chr6:113377388-113378271
2143	3.35797896621808e-13	0.205065662383615	0.171	0.049	8.00125582215324e-12	12	chr10:117223919-117224828
2144	3.51450002961434e-13	0.264712509190494	0.224	0.076	8.36520526291973e-12	12	chr10:21994150-21995036
2145	3.65468249319268e-13	0.200806664217643	0.117	0.027	8.68765978191774e-12	12	chr6:40435717-40436408
2146	3.73994435978477e-13	0.201138135345719	0.244	0.085	8.87699529290851e-12	12	chr1:180387170-180388069
2147	3.87548430944459e-13	0.262833059637062	0.21	0.068	9.16631486930205e-12	12	chr16:70313795-70314738
2148	3.94659967385062e-13	0.224259400440038	0.127	0.031	9.31358822626914e-12	12	chr5:32745951-32746779
2149	4.53232536145405e-13	0.20360025038448	0.107	0.023	1.06414000952078e-11	12	chr16:35939458-35940351
2150	4.8664263838524e-13	0.278210913350546	0.327	0.133	1.1399238255853e-11	12	chr8:25016620-25017494
2151	4.98257522165783e-13	0.208427620417885	0.288	0.109	1.16688391107084e-11	12	chr9:122294099-122294968
2152	4.99586279636936e-13	0.230405498166283	0.249	0.088	1.16950094977052e-11	12	chr6:56714477-56715325
2153	5.20561668553889e-13	0.22608810898417	0.127	0.031	1.21731597790285e-11	12	chr2:170510907-170511747
2154	5.29714759139006e-13	0.203546930820076	0.137	0.035	1.23793567618673e-11	12	chr12:101912716-101913574
2155	5.49776060735636e-13	0.231511155852702	0.2	0.064	1.28184202299109e-11	12	chr2:3423624-3424517
2156	5.63073545677604e-13	0.307452616278384	0.19	0.06	1.31063773606282e-11	12	chr7:27228151-27229065
2157	5.72931388090197e-13	0.20741080907324	0.161	0.046	1.33302277124315e-11	12	chr7:135735584-135736291
2158	5.78050435397203e-13	0.256815260645214	0.2	0.064	1.34436801154993e-11	12	chr3:58525414-58526307
2159	6.810293633456e-13	0.202604982591637	0.166	0.048	1.57657870368984e-11	12	chr19:7240717-7241603
2160	7.12876413474101e-13	0.200196516633879	0.224	0.075	1.6482363742862e-11	12	chr8:125569511-125570406
2161	7.15358898086826e-13	0.265660469950837	0.176	0.053	1.65363073908761e-11	12	chr1:131097412-131098252
2162	7.8244309407719e-13	0.242595825248318	0.171	0.051	1.80418241707201e-11	12	chr8:70476590-70477461
2163	7.848607950193e-13	0.228809647663646	0.141	0.037	1.80938035383219e-11	12	chr6:113638033-113638912
2164	7.89088959845362e-13	0.263690794440624	0.234	0.081	1.81837042301751e-11	12	chr3:138489053-138489956
2165	7.97056739600923e-13	0.211518298854855	0.112	0.026	1.83634905814862e-11	12	chr8:70804620-70805449
2166	8.7222155849112e-13	0.231409685663679	0.234	0.082	1.99829352627571e-11	12	chr8:122611082-122611994
2167	8.74333478823395e-13	0.214777343177523	0.146	0.04	2.00219334272096e-11	12	chr8:84661187-84661920
2168	8.84370010913714e-13	0.228338152210261	0.141	0.038	2.02277713467316e-11	12	chr11:11461518-11462439
2169	9.52356621134021e-13	0.205565521593868	0.166	0.048	2.15821361370316e-11	12	chr5:32853845-32854729
2170	1.00313704193647e-12	0.226492452503834	0.117	0.028	2.26957449322487e-11	12	chr4:118620286-118621200
2171	1.053293716267e-12	0.235139656522077	0.176	0.053	2.3772227170623e-11	12	chr1:75218823-75219666
2172	1.26264611322915e-12	0.245439491446446	0.298	0.116	2.80398621209241e-11	12	chr1:151754807-151755683
2173	1.27034481515106e-12	0.23493292309312	0.254	0.093	2.81995151537332e-11	12	chr9:121857314-121858245
2174	1.32215815103528e-12	0.219459520224122	0.298	0.116	2.92850887943294e-11	12	chr4:139574069-139574967
2175	1.37011640583273e-12	0.222513725387133	0.224	0.078	3.02023091347871e-11	12	chr7:27507761-27508650
2176	1.43500371668204e-12	0.230521178957978	0.146	0.04	3.1475969179285e-11	12	chr1:172499707-172500566
2177	1.44440109755811e-12	0.271757665448913	0.141	0.038	3.16570054846516e-11	12	chr3:131489938-131490868
2178	1.45349745499554e-12	0.249830485263335	0.171	0.051	3.18437618761866e-11	12	chr9:114752575-114753468
2179	1.53642855476681e-12	0.206654186810624	0.137	0.036	3.36074393002074e-11	12	chr2:144368552-144369415
2180	1.5393494242682e-12	0.260134615123557	0.19	0.061	3.3658028701316e-11	12	chr2:167931851-167932743
2181	1.70908614894592e-12	0.286841349550621	0.634	0.346	3.72516172370073e-11	12	chr16:57391105-57392006
2182	1.72048507124292e-12	0.262622491503693	0.259	0.097	3.74926887483869e-11	12	chr5:121836547-121837412
2183	1.75635158111784e-12	0.206437147157055	0.351	0.147	3.82404052028722e-11	12	chr10:5823695-5824629
2184	1.75722094380934e-12	0.273519684328775	0.249	0.091	3.82480594067096e-11	12	chr14:34310196-34311076
2185	1.81579630706461e-12	0.209553045795109	0.117	0.028	3.94919643577551e-11	12	chr1:52817274-52817924
2186	1.88710485912759e-12	0.245012083989988	0.224	0.078	4.10267417949728e-11	12	chr17:56036242-56037149
2187	1.92257645859348e-12	0.204237767811264	0.376	0.161	4.17651062982091e-11	12	chr7:16285943-16286890
2188	1.95715435456618e-12	0.253166554560547	0.249	0.091	4.25079180917283e-11	12	chr3:127552758-127553689
2189	1.98219385323371e-12	0.283538517438168	0.234	0.084	4.30348707853563e-11	12	chr11:115162800-115163695
2190	2.07858253401042e-12	0.222685334051948	0.263	0.099	4.50833311642938e-11	12	chr17:24719537-24720458
2191	2.34387405220816e-12	0.218915750618391	0.283	0.109	5.06982980073466e-11	12	chr12:110446325-110447291
2192	2.54369274263371e-12	0.224737887375139	0.127	0.032	5.48703074216251e-11	12	chr9:124312144-124313037
2193	2.82082757024119e-12	0.229547953612898	0.195	0.064	6.05651812467826e-11	12	chr13:35740810-35741710
2194	2.84055679074901e-12	0.205596758556025	0.317	0.128	6.09419194562345e-11	12	chr4:155563200-155564066
2195	2.88994055940434e-12	0.227174197467707	0.195	0.064	6.1940966069262e-11	12	chr11:55460810-55461661
2196	2.92729131942209e-12	0.224266809819974	0.112	0.027	6.26687160963031e-11	12	chr12:18609679-18610537
2197	2.93574635736822e-12	0.281398320803922	0.185	0.059	6.28132835329984e-11	12	chr15:81360455-81361352
2198	2.97451711129124e-12	0.201715423704646	0.239	0.087	6.36059431661724e-11	12	chr1:91052698-91053543
2199	3.27100659552899e-12	0.201465380789659	0.244	0.089	6.96231961439811e-11	12	chr11:53891399-53892288
2200	3.32766943515017e-12	0.214754945596578	0.141	0.039	7.0747645377267e-11	12	chr6:22355717-22356621
2201	3.49212926319374e-12	0.26699855248556	0.146	0.041	7.40876170608158e-11	12	chr17:35996695-35997584
2202	3.54441731771928e-12	0.205381264290249	0.229	0.081	7.51393393955337e-11	12	chr16:32608547-32609434
2203	3.80042441094546e-12	0.273877912602486	0.268	0.102	8.02591345984158e-11	12	chr1:64690359-64691264
2204	3.96145834858856e-12	0.209567715599905	0.21	0.072	8.34847370195697e-11	12	chr18:67774549-67775390
2205	3.97638091820241e-12	0.204507463999269	0.278	0.108	8.37513882777323e-11	12	chr5:137600500-137601413
2206	5.17107513001426e-12	0.204966611805263	0.18	0.057	1.06344701861038e-10	12	chr12:8640525-8641440
2207	5.55434374522071e-12	0.201699774372218	0.229	0.082	1.13888222935204e-10	12	chr17:34031375-34032236
2208	5.84371594348613e-12	0.216601947656674	0.117	0.029	1.19600089867211e-10	12	chr17:88441488-88442354
2209	5.86868232648179e-12	0.235134244066069	0.161	0.048	1.20088861291777e-10	12	chr4:107803371-107804246
2210	6.35763443035093e-12	0.240688216350242	0.122	0.031	1.29950000801909e-10	12	chr12:86833546-86834331
2211	6.3793696433921e-12	0.287372999888707	0.19	0.063	1.30346134668224e-10	12	chr4:101264802-101265649
2212	6.87264653384255e-12	0.233497121266628	0.107	0.025	1.39831389310048e-10	12	chr8:85080852-85081610
2213	7.93552161990573e-12	0.254418802785069	0.22	0.077	1.58743413424002e-10	12	chr3:153944152-153945046
2214	8.39578217099556e-12	0.233832162119806	0.122	0.031	1.67617362249905e-10	12	chr11:72489592-72490474
2215	8.58841013999806e-12	0.220261816645641	0.141	0.04	1.71370361883238e-10	12	chr19:8929162-8930107
